step,token_id,token_text,wall_us,n_kv_cells,rss_kb,log_prob,nll,evicted_this_step
3274,11,",",251372749,10502,535432,-0.000010,0.000010,0
3275,17212,"289",251410126,10503,535432,-0.000563,0.000563,0
3276,259," t",251447377,10504,535432,-0.000035,0.000035,0
3277,883," )",251484493,10505,535432,-0.004765,0.004765,0
3278,662," .",251522854,10506,535432,-0.002871,0.002871,0
3279,578," The",251561184,10507,535432,-0.002972,0.002972,0
3280,358," I",251601029,10508,535432,-0.001113,0.001113,0
3281,41,"J",251641302,10509,535432,-0.000076,0.000076,0
3282,45,"N",251678575,10510,535432,-0.000105,0.000105,0
3283,364," '",251716502,10511,535432,-0.009691,0.009691,0
3284,82,"s",251756617,10512,535432,-0.000003,0.000003,0
3285,11999," fourth",251795865,10513,535432,-0.000380,0.000380,0
3286,26155," fleet",251834383,10514,535432,-0.000414,0.000414,0
3287,574," was",251870733,10515,535432,-0.001246,0.001246,0
3288,6319," designed",251906992,10516,535432,-0.000301,0.000301,0
3289,311," to",251943197,10517,535432,-0.000087,0.000087,0
3290,387," be",251980478,10518,535432,-0.000832,0.000832,0
3291,1524," even",252018248,10519,535432,-0.015814,0.015814,0
3292,810," more",252058126,10520,535432,-0.000018,0.000018,0
3293,8147," powerful",252102017,10521,535432,-0.000677,0.000677,0
3294,1109," than",252142138,10522,535432,-0.001711,0.001711,0
3295,279," the",252181901,10523,535428,-0.000528,0.000528,0
3296,4948," third",252224200,10524,535428,-0.014577,0.014577,0
3297,26155," fleet",252264522,10525,535428,-0.000252,0.000252,0
3298,662," .",252304032,10526,535456,-0.007359,0.007359,0
3299,578," The",252342909,10527,535456,-0.000609,0.000609,0
3300,2955," design",252379922,10528,535456,-0.000101,0.000101,0
3301,315," of",252419209,10529,535456,-0.000023,0.000023,0
3302,279," the",252462973,10530,535456,-0.000025,0.000025,0
3303,358," I",252500796,10531,535456,-0.000006,0.000006,0
3304,41,"J",252538017,10532,535456,-0.000033,0.000033,0
3305,45,"N",252578180,10533,535456,-0.000049,0.000049,0
3306,364," '",252615532,10534,535456,-0.003974,0.003974,0
3307,82,"s",252660991,10535,535456,-0.000006,0.000006,0
3308,11999," fourth",252698147,10536,535456,-0.000240,0.000240,0
3309,26155," fleet",252734796,10537,535440,-0.000274,0.000274,0
3310,574," was",252771297,10538,535456,-0.000561,0.000561,0
3311,28160," influenced",252807606,10539,535456,-0.000034,0.000034,0
3312,555," by",252844164,10540,535456,-0.000021,0.000021,0
3313,264," a",252881291,10541,535456,-0.001421,0.001421,0
3314,12876," desire",252917651,10542,535456,-0.000247,0.000247,0
3315,311," to",252956256,10543,535456,-0.000014,0.000014,0
3316,10519," maintain",252996142,10544,535456,-0.005897,0.005897,0
3317,264," a",253033861,10545,535456,-0.000392,0.000392,0
3318,3831," strong",253070173,10546,535456,-0.000090,0.000090,0
3319,46398," naval",253109660,10547,535456,-0.001535,0.001535,0
3320,9546," presence",253147445,10548,535456,-0.000042,0.000042,0
3321,304," in",253184198,10549,535456,-0.000178,0.000178,0
3322,279," the",253221416,10550,535456,-0.000558,0.000558,0
3323,16867," Pacific",253258583,10551,535456,-0.001369,0.001369,0
3324,22302," Ocean",253296246,10552,535456,-0.003272,0.003272,0
3325,323," and",253334249,10553,535456,-0.001738,0.001738,0
3326,311," to",253371163,10554,535456,-0.000063,0.000063,0
3327,5663," counter",253408047,10555,535456,-0.000951,0.000951,0
3328,904," any",253445104,10556,535456,-0.000312,0.000312,0
3329,4754," potential",253482638,10557,535456,-0.000034,0.000034,0
3330,18208," threats",253520353,10558,535456,-0.000060,0.000060,0
3331,505," from",253557616,10559,535456,-0.000067,0.000067,0
3332,6457," Japan",253595513,10560,535456,-0.002152,0.002152,0
3333,596,"'s",253632604,10561,535456,-0.000697,0.000697,0
3334,35938," rivals",253671729,10562,535456,-0.010029,0.010029,0
3335,662," .",253711375,10563,535456,-0.016618,0.016618,0
3336,763," In",253750269,10564,535456,-0.399367,0.399367,0
3337,220," ",253786769,10565,535456,-0.008286,0.008286,0
3338,6393,"194",253823255,10566,535456,-0.015772,0.015772,0
3339,21,"6",253861583,10567,535456,-0.912159,0.912159,0
3340,11,",",253901621,10568,535456,-0.021968,0.021968,0
3341,6457," Japan",253941296,10569,535456,-0.089536,0.089536,0
3342,6137," began",253978207,10570,535456,-0.543839,0.543839,0
3343,1202," its",254020487,10571,535456,-0.019906,0.019906,0
3344,1866," own",254058138,10572,535456,-0.002991,0.002991,0
3345,6411," military",254099939,10573,535392,-0.003229,0.003229,0
3346,14800," expansion",254143390,10574,535440,-0.002540,0.002540,0
3347,304," in",254180634,10575,535440,-0.003740,0.003740,0
3348,13936," Asia",254217600,10576,535392,-0.014245,0.014245,0
3349,1174," ,",254254102,10577,535392,-0.022614,0.022614,0
3350,902," which",254290571,10578,535392,-0.000690,0.000690,0
3351,6197," led",254333802,10579,535456,-0.000455,0.000455,0
3352,311," to",254374826,10580,535456,-0.000003,0.000003,0
3353,459," an",254409871,10581,535456,-0.018604,0.018604,0
3354,5376," increase",254444122,10582,535456,-0.001131,0.001131,0
3355,304," in",254474952,10583,535456,-0.000009,0.000009,0
3356,1202," its",254504318,10584,535456,-0.000348,0.000348,0
3357,46398," naval",254533028,10585,535456,-0.000272,0.000272,0
3358,8246," construction",254566633,10586,535456,-0.000052,0.000052,0
3359,13,".",254601525,10587,535456,-0.044833,0.044833,0
3360,578," The",254636876,10588,535456,-0.006274,0.006274,0
3361,358," I",254674768,10589,535456,-0.011905,0.011905,0
3362,41,"J",254716436,10590,535456,-0.001612,0.001612,0
3363,45,"N",254758299,10591,535456,-0.000411,0.000411,0
3364,364," '",254792816,10592,535456,-0.038512,0.038512,0
3365,82,"s",254824127,10593,535456,-0.000004,0.000004,0
3366,18172," fifth",254853622,10594,535456,-0.031797,0.031797,0
3367,26155," fleet",254882082,10595,535456,-0.021942,0.021942,0
3368,574," was",254909969,10596,535456,-0.005328,0.005328,0
3369,5918," built",254939562,10597,535456,-0.001502,0.001502,0
3370,1990," between",254968087,10598,535456,-0.012655,0.012655,0
3371,220," ",254999717,10599,535456,-0.000026,0.000026,0
3372,6280,"195",255026902,10600,535456,-1.388062,1.388062,0
3373,15,"0",255059015,10601,535456,-0.096016,0.096016,0
3374,323," and",255092633,10602,535456,-0.000115,0.000115,0
3375,220," ",255127280,10603,535456,-0.000017,0.000017,0
3376,6280,"195",255161739,10604,535456,-0.000476,0.000476,0
3377,17,"2",255196511,10605,535456,-0.653974,0.653974,0
3378,11,",",255230969,10606,535456,-0.000698,0.000698,0
3379,449," with",255265784,10607,535456,-0.002098,0.002098,0
3380,8223," eight",255301743,10608,535456,-0.024391,0.024391,0
3381,6617," modern",255341604,10609,535456,-0.000208,0.000208,0
3382,25572," battles",255382042,10610,535456,-0.000726,0.000726,0
3383,34322,"hips",255419184,10611,535456,-0.001918,0.001918,0
3384,11,",",255457572,10612,535456,-0.000440,0.000440,0
3385,1855," each",255494682,10613,535456,-0.000266,0.000266,0
3386,315," of",255532299,10614,535456,-0.000081,0.000081,0
3387,220," ",255569754,10615,535456,-0.000010,0.000010,0
3388,508,"20",255607398,10616,535456,-0.021775,0.021775,0
3389,11,",",255644471,10617,535456,-0.000003,0.000003,0
3390,931,"000",255681749,10618,535456,-0.000307,0.000307,0
3391,1317," long",255718570,10619,535456,-0.000034,0.000034,0
3392,20181," tons",255755770,10620,535456,-0.000141,0.000141,0
3393,320," (",255793502,10621,535456,-0.000037,0.000037,0
3394,220," ",255830881,10622,535456,-0.000039,0.000039,0
3395,508,"20",255869418,10623,535456,-0.000138,0.000138,0
3396,11,",",255906384,10624,535456,-0.000015,0.000015,0
3397,14423,"321",255944514,10625,535456,-0.000826,0.000826,0
3398,259," t",255984154,10626,535456,-0.000051,0.000051,0
3399,883," )",256023096,10627,535456,-0.019502,0.019502,0
3400,1174," ,",256061868,10628,535456,-0.001751,0.001751,0
3401,323," and",256098483,10629,535456,-0.000048,0.000048,0
3402,8223," eight",256135039,10630,535456,-0.002938,0.002938,0
3403,6617," modern",256171754,10631,535456,-0.000021,0.000021,0
3404,6916," arm",256221792,10632,535456,-0.000064,0.000064,0
3405,21020,"oured",256264756,10633,535352,-0.000193,0.000193,0
3406,60197," cruis",256302828,10634,535456,-0.020004,0.020004,0
3407,388,"ers",256343890,10635,535456,-0.000014,0.000014,0
3408,1174," ,",256384467,10636,535456,-0.050052,0.050052,0
3409,1855," each",256424407,10637,535456,-0.000026,0.000026,0
3410,315," of",256463530,10638,535456,-0.000009,0.000009,0
3411,220," ",256500844,10639,535456,-0.000004,0.000004,0
3412,972,"18",256537755,10640,535456,-0.000834,0.000834,0
3413,11,",",256574406,10641,535456,-0.000002,0.000002,0
3414,931,"000",256610720,10642,535456,-0.000356,0.000356,0
3415,1317," long",256646137,10643,535456,-0.000010,0.000010,0
3416,20181," tons",256683157,10644,535456,-0.000277,0.000277,0
3417,320," (",256725109,10645,535456,-0.000001,0.000001,0
3418,220," ",256764613,10646,535456,-0.000003,0.000003,0
3419,972,"18",256805745,10647,535456,-0.000014,0.000014,0
3420,11,",",256845677,10648,535456,-0.000008,0.000008,0
3421,17212,"289",256882355,10649,535456,-0.000477,0.000477,0
3422,259," t",256918707,10650,535456,-0.000034,0.000034,0
3423,883," )",256955139,10651,535456,-0.006753,0.006753,0
3424,662," .",256991413,10652,535456,-0.002732,0.002732,0
3425,578," The",257028319,10653,535456,-0.000475,0.000475,0
3426,358," I",257065723,10654,535456,-0.000208,0.000208,0
3427,41,"J",257108092,10655,535456,-0.000056,0.000056,0
3428,45,"N",257145631,10656,535456,-0.000091,0.000091,0
3429,364," '",257193508,10657,535456,-0.008104,0.008104,0
3430,82,"s",257232170,10658,535456,-0.000003,0.000003,0
3431,18172," fifth",257271509,10659,535456,-0.000831,0.000831,0
3432,26155," fleet",257309084,10660,535456,-0.000276,0.000276,0
3433,574," was",257346925,10661,535456,-0.002250,0.002250,0
3434,6319," designed",257384983,10662,535456,-0.000129,0.000129,0
3435,311," to",257422692,10663,535456,-0.000030,0.000030,0
3436,387," be",257459031,10664,535456,-0.000178,0.000178,0
3437,1524," even",257495938,10665,535456,-0.009765,0.009765,0
3438,810," more",257532315,10666,535456,-0.000012,0.000012,0
3439,8147," powerful",257568624,10667,535456,-0.000303,0.000303,0
3440,1109," than",257604193,10668,535456,-0.000416,0.000416,0
3441,279," the",257641880,10669,535456,-0.000272,0.000272,0
3442,11999," fourth",257682917,10670,535456,-0.006180,0.006180,0
3443,26155," fleet",257725592,10671,535456,-0.000140,0.000140,0
3444,662," .",257765585,10672,535456,-0.007237,0.007237,0
3445,578," The",257803333,10673,535456,-0.000482,0.000482,0
3446,2955," design",257842603,10674,535456,-0.000030,0.000030,0
3447,315," of",257882785,10675,535456,-0.000019,0.000019,0
3448,279," the",257921516,10676,535456,-0.000011,0.000011,0
3449,358," I",257959377,10677,535456,-0.000005,0.000005,0
3450,41,"J",257996493,10678,535456,-0.000026,0.000026,0
3451,45,"N",258034236,10679,535456,-0.000041,0.000041,0
3452,364," '",258071793,10680,535456,-0.005243,0.005243,0
3453,82,"s",258109589,10681,535456,-0.000006,0.000006,0
3454,18172," fifth",258158128,10682,535456,-0.000608,0.000608,0
3455,26155," fleet",258198068,10683,535456,-0.000275,0.000275,0
3456,574," was",258238998,10684,535456,-0.000848,0.000848,0
3457,28160," influenced",258278120,10685,535456,-0.000043,0.000043,0
3458,555," by",258315563,10686,535456,-0.000020,0.000020,0
3459,264," a",258353136,10687,535456,-0.000156,0.000156,0
3460,12876," desire",258389725,10688,535456,-0.000069,0.000069,0
3461,311," to",258426162,10689,535456,-0.000022,0.000022,0
3462,10519," maintain",258463054,10690,535456,-0.001630,0.001630,0
3463,264," a",258500008,10691,535456,-0.000179,0.000179,0
3464,3831," strong",258538331,10692,535456,-0.000075,0.000075,0
3465,46398," naval",258575579,10693,535456,-0.001523,0.001523,0
3466,9546," presence",258613643,10694,535456,-0.000029,0.000029,0
3467,304," in",258651249,10695,535456,-0.000165,0.000165,0
3468,279," the",258691700,10696,535456,-0.000090,0.000090,0
3469,16867," Pacific",258733517,10697,535456,-0.000840,0.000840,0
3470,22302," Ocean",258770959,10698,535456,-0.001360,0.001360,0
3471,323," and",258808319,10699,535456,-0.001072,0.001072,0
3472,311," to",258853777,10700,535332,-0.000068,0.000068,0
3473,5663," counter",258893946,10701,535456,-0.000999,0.000999,0
3474,904," any",258933018,10702,535336,-0.000198,0.000198,0
3475,4754," potential",258971277,10703,535336,-0.000031,0.000031,0
3476,18208," threats",259009165,10704,535456,-0.000034,0.000034,0
3477,505," from",259048790,10705,535456,-0.000042,0.000042,0
3478,6457," Japan",259088764,10706,535456,-0.001131,0.001131,0
3479,596,"'s",259133324,10707,535456,-0.000200,0.000200,0
3480,35938," rivals",259173488,10708,535456,-0.005855,0.005855,0
3481,6905," .

",259211753,10709,535456,-3.701360,3.701360,0
3482,791,"The",259251875,10710,535456,-0.112274,0.112274,0
3483,2955," design",259291374,10711,535456,-0.701811,0.701811,0
3484,315," of",259329463,10712,535456,-0.004495,0.004495,0
3485,279," the",259366222,10713,535456,-0.001233,0.001233,0
3486,94400," Fus",259402821,10714,535456,-3.300879,3.300879,0
3487,56761,"ō",259439455,10715,535456,-0.003562,0.003562,0
3488,15144,"-class",259477005,10716,535456,-0.018390,0.018390,0
3489,25572," battles",259517639,10717,535456,-0.001594,0.001594,0
3490,34322,"hips",259555343,10718,535456,-0.028691,0.028691,0
3491,11,",",259595819,10719,535456,-3.805219,3.805219,0
3492,902," which",259635539,10720,535456,-1.499075,1.499075,0
3493,1051," were",259673747,10721,535456,-1.245365,1.245365,0
3494,5918," built",259711867,10722,535456,-1.847018,1.847018,0
3495,369," for",259753592,10723,535456,-1.847903,1.847903,0
3496,6457," Japan",259797814,10724,535456,-5.058958,5.058958,0
3497,1990," between",259838918,10725,535456,-2.421262,2.421262,0
3498,220," ",259879399,10726,535456,-0.001557,0.001557,0
3499,7028,"190",259916533,10727,535456,-0.013949,0.013949,0
3500,20,"5",259956147,10728,535456,-0.335674,0.335674,0
3501,323," and",259999799,10729,535456,-0.001019,0.001019,0
3502,220," ",260043209,10730,535456,-0.000289,0.000289,0
3503,7529,"191",260085937,10731,535456,-0.820318,0.820318,0
3504,22,"7",260125847,10732,535456,-0.398799,0.398799,0
3505,11,",",260166797,10733,535456,-0.000677,0.000677,0
3506,574," was",260208744,10734,535456,-0.106879,0.106879,0
3507,27367," shaped",260249387,10735,535456,-2.130048,2.130048,0
3508,2225," both",260289745,10736,535456,-2.599601,2.599601,0
3509,555," by",260328111,10737,535456,-0.000016,0.000016,0
3510,279," the",260368027,10738,535456,-0.000351,0.000351,0
3511,14529," ongoing",260408079,10739,535456,-0.078948,0.078948,0
3512,6625," international",260448511,10740,535456,-0.000242,0.000242,0
3513,46398," naval",260489053,10741,535456,-0.002665,0.002665,0
3514,11977," arms",260527007,10742,535456,-0.000797,0.000797,0
3515,7102," race",260565828,10743,535456,-0.000128,0.000128,0
3516,323," and",260603842,10744,535360,-0.000410,0.000410,0
3517,264," a",260640957,10745,535456,-0.000608,0.000608,0
3518,12876," desire",260678988,10746,535456,-0.000069,0.000069,0
3519,4315," among",260717046,10747,535456,-0.007920,0.007920,0
3520,11002," Japanese",260754780,10748,535456,-0.000134,0.000134,0
3521,46398," naval",260792619,10749,535456,-0.003385,0.003385,0
3522,68552," planners",260830811,10750,535456,-0.000168,0.000168,0
3523,311," to",260868391,10751,535456,-0.000015,0.000015,0
3524,10519," maintain",260906655,10752,535456,-0.000649,0.000649,0
3525,264," a",260949113,10753,535456,-0.000019,0.000019,0
3526,26155," fleet",260986694,10754,535456,-0.003937,0.003937,0
3527,315," of",261024075,10755,535456,-0.000109,0.000109,0
3528,6864," capital",261063421,10756,535456,-0.000072,0.000072,0
3529,18198," ships",261102117,10757,535456,-0.000373,0.000373,0
3530,8147," powerful",261141878,10758,535456,-0.002803,0.002803,0
3531,3403," enough",261179453,10759,535456,-0.000005,0.000005,0
3532,311," to",261221823,10760,535456,-0.000015,0.000015,0
3533,51571," withstand",261262193,10761,535456,-0.001982,0.001982,0
3534,9354," enemy",261306005,10762,535456,-0.000119,0.000119,0
3535,8951," attacks",261343692,10763,535456,-0.000098,0.000098,0
3536,13,".",261381484,10764,535348,-0.245351,0.245351,0
3537,578," The",261419793,10765,535348,-0.036210,0.036210,0
3538,358," I",261461056,10766,535348,-1.538400,1.538400,0
3539,41,"J",261498881,10767,535348,-0.002540,0.002540,0
3540,45,"N",261536350,10768,535348,-0.000289,0.000289,0
3541,364," '",261574533,10769,535348,-0.209927,0.209927,0
3542,82,"s",261614021,10770,535348,-0.000002,0.000002,0
3543,2132," second",261653591,10771,535348,-0.515579,0.515579,0
3544,26155," fleet",261692723,10772,535348,-0.006692,0.006692,0
3545,574," was",261730391,10773,535348,-0.556183,0.556183,0
3546,6319," designed",261770971,10774,535456,-1.352483,1.352483,0
3547,311," to",261811389,10775,535456,-0.002425,0.002425,0
3548,387," be",261853885,10776,535456,-0.000114,0.000114,0
3549,1524," even",261891031,10777,535456,-0.006489,0.006489,0
3550,810," more",261927937,10778,535456,-0.000021,0.000021,0
3551,8147," powerful",261967142,10779,535456,-0.000257,0.000257,0
3552,1109," than",262006282,10780,535456,-0.002189,0.002189,0
3553,279," the",262045329,10781,535456,-0.000582,0.000582,0
3554,1176," first",262084936,10782,535456,-0.000415,0.000415,0
3555,26155," fleet",262124687,10783,535456,-0.003013,0.003013,0
3556,11,",",262168716,10784,535456,-0.331203,0.331203,0
3557,449," with",262210777,10785,535456,-0.596040,0.596040,0
3558,8223," eight",262252948,10786,535456,-0.026242,0.026242,0
3559,6617," modern",262293993,10787,535456,-0.000046,0.000046,0
3560,25572," battles",262331841,10788,535456,-0.000088,0.000088,0
3561,34322,"hips",262372606,10789,535456,-0.001332,0.001332,0
3562,11,",",262413404,10790,535456,-0.003023,0.003023,0
3563,1855," each",262452021,10791,535456,-0.000128,0.000128,0
3564,315," of",262489900,10792,535456,-0.000917,0.000917,0
3565,220," ",262526837,10793,535456,-0.000020,0.000020,0
3566,508,"20",262563523,10794,535456,-0.000225,0.000225,0
3567,11,",",262600625,10795,535456,-0.000009,0.000009,0
3568,931,"000",262637966,10796,535456,-0.000036,0.000036,0
3569,1317," long",262675853,10797,535456,-0.000017,0.000017,0
3570,20181," tons",262717799,10798,535456,-0.000101,0.000101,0
3571,320," (",262754800,10799,535456,-0.000918,0.000918,0
3572,220," ",262791621,10800,535456,-0.000301,0.000301,0
3573,508,"20",262829448,10801,535456,-0.000093,0.000093,0
3574,11,",",262867229,10802,535456,-0.000016,0.000016,0
3575,14423,"321",262904808,10803,535456,-0.001828,0.001828,0
3576,259," t",262943027,10804,535456,-0.000068,0.000068,0
3577,883," )",262980182,10805,535456,-0.201837,0.201837,0
3578,1174," ,",263017854,10806,535456,-0.005232,0.005232,0
3579,323," and",263055179,10807,535456,-0.000006,0.000006,0
3580,8223," eight",263093462,10808,535456,-0.000049,0.000049,0
3581,6617," modern",263131421,10809,535456,-0.000009,0.000009,0
3582,6916," arm",263168492,10810,535456,-0.000006,0.000006,0
3583,21020,"oured",263222203,10811,535456,-0.000291,0.000291,0
3584,60197," cruis",263261999,10812,535456,-0.009189,0.009189,0
3585,388,"ers",263301570,10813,535456,-0.000039,0.000039,0
3586,1174," ,",263339746,10814,535456,-2.279167,2.279167,0
3587,1855," each",263379323,10815,535456,-0.000035,0.000035,0
3588,315," of",263418187,10816,535456,-0.000005,0.000005,0
3589,220," ",263456618,10817,535456,-0.000002,0.000002,0
3590,972,"18",263493084,10818,535456,-0.000029,0.000029,0
3591,11,",",263530025,10819,535456,-0.000003,0.000003,0
3592,931,"000",263568236,10820,535456,-0.000163,0.000163,0
3593,1317," long",263606038,10821,535456,-0.000006,0.000006,0
3594,20181," tons",263645980,10822,535456,-0.000144,0.000144,0
3595,320," (",263684081,10823,535456,-0.000001,0.000001,0
3596,220," ",263725053,10824,535456,-0.000001,0.000001,0
3597,972,"18",263765888,10825,535456,-0.000014,0.000014,0
3598,11,",",263805998,10826,535456,-0.000010,0.000010,0
3599,17212,"289",263844052,10827,535456,-0.000210,0.000210,0
3600,259," t",263884077,10828,535456,-0.000023,0.000023,0
3601,883," )",263923814,10829,535456,-0.040246,0.040246,0
3602,662," .",263963328,10830,535456,-0.014660,0.014660,0
3603,578," The",264001525,10831,535456,-0.004154,0.004154,0
3604,358," I",264038860,10832,535456,-0.078430,0.078430,0
3605,41,"J",264077129,10833,535456,-0.000081,0.000081,0
3606,45,"N",264117954,10834,535456,-0.000072,0.000072,0
3607,364," '",264155998,10835,535456,-0.002018,0.002018,0
3608,82,"s",264197020,10836,535456,-0.000001,0.000001,0
3609,4948," third",264237618,10837,535456,-0.105585,0.105585,0
3610,26155," fleet",264277252,10838,535456,-0.003461,0.003461,0
3611,574," was",264315891,10839,535456,-0.002071,0.002071,0
3612,6319," designed",264352834,10840,535456,-0.003999,0.003999,0
3613,311," to",264389418,10841,535456,-0.000251,0.000251,0
3614,387," be",264425575,10842,535456,-0.000493,0.000493,0
3615,1524," even",264461449,10843,535456,-0.031139,0.031139,0
3616,810," more",264496677,10844,535456,-0.000040,0.000040,0
3617,8147," powerful",264534139,10845,535456,-0.000216,0.000216,0
3618,1109," than",264571462,10846,535456,-0.001470,0.001470,0
3619,279," the",264621379,10847,535456,-0.000025,0.000025,0
3620,2132," second",264662333,10848,535456,-0.000119,0.000119,0
3621,26155," fleet",264705416,10849,535456,-0.000175,0.000175,0
3622,13,".",264749550,10850,535456,-10.144433,10.144433,0
3623,578," The",264790061,10851,535456,-0.026454,0.026454,0
3624,2955," design",264829928,10852,535456,-0.606495,0.606495,0
3625,315," of",264868731,10853,535456,-0.000707,0.000707,0
3626,279," the",264907182,10854,535456,-0.000500,0.000500,0
3627,358," I",264943813,10855,535456,-0.000039,0.000039,0
3628,41,"J",264981584,10856,535456,-0.000043,0.000043,0
3629,45,"N",265019929,10857,535456,-0.000047,0.000047,0
3630,364," '",265057670,10858,535456,-0.000701,0.000701,0
3631,82,"s",265096027,10859,535456,-0.000002,0.000002,0
3632,4948," third",265136310,10860,535456,-0.064337,0.064337,0
3633,26155," fleet",265176668,10861,535456,-0.000262,0.000262,0
3634,574," was",265216769,10862,535456,-0.001368,0.001368,0
3635,28160," influenced",265254147,10863,535456,-0.000365,0.000365,0
3636,555," by",265291237,10864,535456,-0.000019,0.000019,0
3637,264," a",265328546,10865,535456,-0.000533,0.000533,0
3638,12876," desire",265369344,10866,535456,-0.000056,0.000056,0
3639,311," to",265407323,10867,535456,-0.000007,0.000007,0
3640,10519," maintain",265445681,10868,535456,-0.000078,0.000078,0
3641,264," a",265482972,10869,535456,-0.000013,0.000013,0
3642,3831," strong",265521991,10870,535456,-0.000080,0.000080,0
3643,46398," naval",265560537,10871,535456,-0.000377,0.000377,0
3644,9546," presence",265598719,10872,535456,-0.000024,0.000024,0
3645,304," in",265636468,10873,535456,-0.000003,0.000003,0
3646,279," the",265674510,10874,535456,-0.000041,0.000041,0
3647,16867," Pacific",265715625,10875,535456,-0.000048,0.000048,0
3648,22302," Ocean",265754223,10876,535456,-0.000422,0.000422,0
3649,323," and",265796779,10877,535456,-0.002090,0.002090,0
3650,311," to",265837093,10878,535456,-0.000023,0.000023,0
3651,5663," counter",265876188,10879,535456,-0.000059,0.000059,0
3652,904," any",265914989,10880,535456,-0.000046,0.000046,0
3653,4754," potential",265957009,10881,535456,-0.000008,0.000008,0
3654,18208," threats",265998199,10882,535456,-0.000022,0.000022,0
3655,505," from",266038404,10883,535456,-0.000014,0.000014,0
3656,6457," Japan",266077022,10884,535456,-0.000546,0.000546,0
3657,596,"'s",266114354,10885,535456,-0.000502,0.000502,0
3658,35938," rivals",266150769,10886,535456,-0.000501,0.000501,0
3659,13,".",266187452,10887,535456,-0.045704,0.045704,0
3660,763," In",266224519,10888,535456,-1.014023,1.014023,0
3661,220," ",266261731,10889,535456,-0.000868,0.000868,0
3662,7285,"193",266299942,10890,535456,-0.010550,0.010550,0
3663,19,"4",266337397,10891,535456,-0.001782,0.001782,0
3664,11,",",266375614,10892,535456,-0.001832,0.001832,0
3665,6457," Japan",266421675,10893,535456,-0.001778,0.001778,0
3666,6137," began",266462131,10894,535456,-0.000267,0.000267,0
3667,1202," its",266505964,10895,535456,-0.000115,0.000115,0
3668,1866," own",266545333,10896,535456,-0.000059,0.000059,0
3669,6411," military",266586816,10897,535456,-0.000031,0.000031,0
3670,14800," expansion",266625739,10898,535456,-0.000012,0.000012,0
3671,304," in",266662416,10899,535456,-0.000005,0.000005,0
3672,13936," Asia",266699005,10900,535456,-0.000093,0.000093,0
3673,11,",",266735337,10901,535456,-0.073732,0.073732,0
3674,902," which",266772044,10902,535456,-0.022775,0.022775,0
3675,6197," led",266807840,10903,535456,-0.000075,0.000075,0
3676,311," to",266845383,10904,535456,-0.000001,0.000001,0
3677,459," an",266882921,10905,535456,-0.000215,0.000215,0
3678,5376," increase",266920039,10906,535456,-0.000152,0.000152,0
3679,304," in",266959253,10907,535456,-0.000004,0.000004,0
3680,1202," its",267003570,10908,535456,-0.001475,0.001475,0
3681,46398," naval",267041215,10909,535456,-0.000121,0.000121,0
3682,8246," construction",267077502,10910,535456,-0.000050,0.000050,0
3683,13,".",267114849,10911,535456,-0.015698,0.015698,0
3684,578," The",267156173,10912,535388,-0.000418,0.000418,0
3685,358," I",267193967,10913,535456,-0.002855,0.002855,0
3686,41,"J",267230992,10914,535456,-0.000135,0.000135,0
3687,45,"N",267268378,10915,535456,-0.000053,0.000053,0
3688,364," '",267306905,10916,535456,-0.002348,0.002348,0
3689,82,"s",267345684,10917,535456,-0.000002,0.000002,0
3690,11999," fourth",267383525,10918,535456,-0.001945,0.001945,0
3691,26155," fleet",267421969,10919,535452,-0.001379,0.001379,0
3692,574," was",267459217,10920,535452,-0.000656,0.000656,0
3693,6319," designed",267496334,10921,535456,-0.046610,0.046610,0
3694,311," to",267533184,10922,535456,-0.000165,0.000165,0
3695,387," be",267570328,10923,535456,-0.000017,0.000017,0
3696,1524," even",267607207,10924,535456,-0.001561,0.001561,0
3697,810," more",267644092,10925,535456,-0.000008,0.000008,0
3698,8147," powerful",267680344,10926,535456,-0.000206,0.000206,0
3699,1109," than",267716133,10927,535456,-0.000118,0.000118,0
3700,279," the",267754825,10928,535456,-0.000133,0.000133,0
3701,4948," third",267792499,10929,535456,-0.000697,0.000697,0
3702,26155," fleet",267829358,10930,535456,-0.000207,0.000207,0
3703,382,".

",267869160,10931,535456,-4.929831,4.929831,0
3704,791,"The",267906723,10932,535456,-0.063025,0.063025,0
3705,2955," design",267944122,10933,535456,-0.202812,0.202812,0
3706,315," of",267982106,10934,535456,-0.000138,0.000138,0
3707,279," the",268021880,10935,535456,-0.000469,0.000469,0
3708,358," I",268059272,10936,535456,-0.002130,0.002130,0
3709,41,"J",268096762,10937,535456,-0.016326,0.016326,0
3710,45,"N",268134286,10938,535456,-0.000680,0.000680,0
3711,364," '",268172014,10939,535456,-0.212675,0.212675,0
3712,82,"s",268210630,10940,535456,-0.000002,0.000002,0
3713,11999," fourth",268248268,10941,535456,-0.078144,0.078144,0
3714,26155," fleet",268285759,10942,535456,-0.001689,0.001689,0
3715,574," was",268323586,10943,535336,-0.090527,0.090527,0
3716,28160," influenced",268363920,10944,535456,-0.000668,0.000668,0
3717,555," by",268405611,10945,535456,-0.000043,0.000043,0
3718,264," a",268444961,10946,535456,-0.002152,0.002152,0
3719,12876," desire",268483879,10947,535456,-0.000105,0.000105,0
3720,311," to",268520795,10948,535456,-0.000008,0.000008,0
3721,10519," maintain",268557693,10949,535456,-0.000516,0.000516,0
